# time = 5.000000000000000e+00# start, end, pivot, particles, density
0.00000e+00, 7.25710e-05, 3.62855e-05, 7.02816e-04, 9.68453e+00
7.25710e-05, 1.52399e-04, 1.12485e-04, 7.73097e-04, 9.68453e+00
1.52399e-04, 2.40210e-04, 1.96305e-04, 8.50407e-04, 9.68452e+00
2.40210e-04, 3.36802e-04, 2.88506e-04, 9.35447e-04, 9.68452e+00
3.36802e-04, 4.43053e-04, 3.89928e-04, 1.02899e-03, 9.68452e+00
4.43053e-04, 5.59929e-04, 5.01491e-04, 1.13189e-03, 9.68451e+00
5.59929e-04, 6.88493e-04, 6.24211e-04, 1.24508e-03, 9.68451e+00
6.88493e-04, 8.29914e-04, 7.59203e-04, 1.36958e-03, 9.68450e+00
8.29914e-04, 9.85476e-04, 9.07695e-04, 1.50654e-03, 9.68449e+00
9.85476e-04, 1.15659e-03, 1.07104e-03, 1.65719e-03, 9.68447e+00
1.15659e-03, 1.34482e-03, 1.25071e-03, 1.82291e-03, 9.68445e+00
1.34482e-03, 1.55188e-03, 1.44835e-03, 2.00519e-03, 9.68443e+00
1.55188e-03, 1.77964e-03, 1.66576e-03, 2.20571e-03, 9.68439e+00
1.77964e-03, 2.03017e-03, 1.90490e-03, 2.42627e-03, 9.68435e+00
2.03017e-03, 2.30576e-03, 2.16797e-03, 2.66888e-03, 9.68430e+00
2.30576e-03, 2.60891e-03, 2.45733e-03, 2.93575e-03, 9.68424e+00
2.60891e-03, 2.94237e-03, 2.77564e-03, 3.22930e-03, 9.68416e+00
2.94237e-03, 3.30918e-03, 3.12577e-03, 3.55219e-03, 9.68406e+00
3.30918e-03, 3.71267e-03, 3.51092e-03, 3.90736e-03, 9.68394e+00
3.71267e-03, 4.15650e-03, 3.93458e-03, 4.29803e-03, 9.68379e+00
4.15650e-03, 4.64472e-03, 4.40061e-03, 4.72774e-03, 9.68361e+00
4.64472e-03, 5.18177e-03, 4.91325e-03, 5.20040e-03, 9.68338e+00
5.18177e-03, 5.77252e-03, 5.47714e-03, 5.72027e-03, 9.68311e+00
5.77252e-03, 6.42234e-03, 6.09743e-03, 6.29208e-03, 9.68277e+00
6.42234e-03, 7.13714e-03, 6.77974e-03, 6.92099e-03, 9.68235e+00
7.13714e-03, 7.92343e-03, 7.53029e-03, 7.61269e-03, 9.68184e+00
7.92343e-03, 8.78834e-03, 8.35588e-03, 8.37342e-03, 9.68122e+00
8.78834e-03, 9.73975e-03, 9.26404e-03, 9.21005e-03, 9.68047e+00
9.73975e-03, 1.07863e-02, 1.02630e-02, 1.01301e-02, 9.67955e+00
1.07863e-02, 1.19375e-02, 1.13619e-02, 1.11418e-02, 9.67842e+00
1.19375e-02, 1.32038e-02, 1.25707e-02, 1.22542e-02, 9.67705e+00
1.32038e-02, 1.45968e-02, 1.39003e-02, 1.34774e-02, 9.67539e+00
1.45968e-02, 1.61290e-02, 1.53629e-02, 1.48220e-02, 9.67337e+00
1.61290e-02, 1.78145e-02, 1.69717e-02, 1.63000e-02, 9.67091e+00
1.78145e-02, 1.96685e-02, 1.87415e-02, 1.79245e-02, 9.66792e+00
1.96685e-02, 2.17079e-02, 2.06882e-02, 1.97096e-02, 9.66430e+00
2.17079e-02, 2.39513e-02, 2.28296e-02, 2.16707e-02, 9.65990e+00
2.39513e-02, 2.64190e-02, 2.51851e-02, 2.38246e-02, 9.65456e+00
2.64190e-02, 2.91335e-02, 2.77762e-02, 2.61895e-02, 9.64809e+00
2.91335e-02, 3.21194e-02, 3.06264e-02, 2.87850e-02, 9.64025e+00
3.21194e-02, 3.54039e-02, 3.37616e-02, 3.16323e-02, 9.63075e+00
3.54039e-02, 3.90168e-02, 3.72104e-02, 3.47539e-02, 9.61924e+00
3.90168e-02, 4.29911e-02, 4.10040e-02, 3.81739e-02, 9.60530e+00
4.29911e-02, 4.73628e-02, 4.51769e-02, 4.19176e-02, 9.58844e+00
4.73628e-02, 5.21716e-02, 4.97672e-02, 4.60113e-02, 9.56804e+00
5.21716e-02, 5.74614e-02, 5.48165e-02, 5.04819e-02, 9.54338e+00
5.74614e-02, 6.32801e-02, 6.03707e-02, 5.53568e-02, 9.51359e+00
6.32801e-02, 6.96806e-02, 6.64804e-02, 6.06622e-02, 9.47762e+00
6.96806e-02, 7.67213e-02, 7.32010e-02, 6.64230e-02, 9.43423e+00
7.67213e-02, 8.44660e-02, 8.05936e-02, 7.26603e-02, 9.38194e+00
