# time = 6.000000000000000e+00# start, end, pivot, particles, density
0.00000e+00, 7.25710e-05, 3.62855e-05, 8.43379e-04, 1.16214e+01
7.25710e-05, 1.52399e-04, 1.12485e-04, 9.27716e-04, 1.16214e+01
1.52399e-04, 2.40210e-04, 1.96305e-04, 1.02049e-03, 1.16214e+01
2.40210e-04, 3.36802e-04, 2.88506e-04, 1.12254e-03, 1.16214e+01
3.36802e-04, 4.43053e-04, 3.89928e-04, 1.23479e-03, 1.16214e+01
4.43053e-04, 5.59929e-04, 5.01491e-04, 1.35827e-03, 1.16214e+01
5.59929e-04, 6.88493e-04, 6.24211e-04, 1.49409e-03, 1.16214e+01
6.88493e-04, 8.29914e-04, 7.59203e-04, 1.64350e-03, 1.16214e+01
8.29914e-04, 9.85476e-04, 9.07695e-04, 1.80785e-03, 1.16214e+01
9.85476e-04, 1.15659e-03, 1.07104e-03, 1.98863e-03, 1.16214e+01
1.15659e-03, 1.34482e-03, 1.25071e-03, 2.18749e-03, 1.16213e+01
1.34482e-03, 1.55188e-03, 1.44835e-03, 2.40623e-03, 1.16213e+01
1.55188e-03, 1.77964e-03, 1.66576e-03, 2.64684e-03, 1.16212e+01
1.77964e-03, 2.03017e-03, 1.90490e-03, 2.91151e-03, 1.16212e+01
2.03017e-03, 2.30576e-03, 2.16797e-03, 3.20264e-03, 1.16211e+01
2.30576e-03, 2.60891e-03, 2.45733e-03, 3.52288e-03, 1.16210e+01
2.60891e-03, 2.94237e-03, 2.77564e-03, 3.87513e-03, 1.16209e+01
2.94237e-03, 3.30918e-03, 3.12577e-03, 4.26259e-03, 1.16208e+01
3.30918e-03, 3.71267e-03, 3.51092e-03, 4.68878e-03, 1.16206e+01
3.71267e-03, 4.15650e-03, 3.93458e-03, 5.15756e-03, 1.16204e+01
4.15650e-03, 4.64472e-03, 4.40061e-03, 5.67318e-03, 1.16201e+01
4.64472e-03, 5.18177e-03, 4.91325e-03, 6.24033e-03, 1.16198e+01
5.18177e-03, 5.77252e-03, 5.47714e-03, 6.86412e-03, 1.16194e+01
5.77252e-03, 6.42234e-03, 6.09743e-03, 7.55022e-03, 1.16189e+01
6.42234e-03, 7.13714e-03, 6.77974e-03, 8.30481e-03, 1.16183e+01
7.13714e-03, 7.92343e-03, 7.53029e-03, 9.13471e-03, 1.16176e+01
7.92343e-03, 8.78834e-03, 8.35588e-03, 1.00474e-02, 1.16167e+01
